id,manual,semestre,unidad,unidad_titulo,tipo,paginas_ocupa,rol,pagina_pdf_estimada,pdf_destino,imagen_destino,imagen_existe,archivo_prompt,fuente_md,fuente_md_linea,descripcion
M2-u08-04,2,2,u08,Óptica,infografia,0.5,desarrollo de subtema,118,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-04.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-04__infografia__desarrollo-de-subtema__pp0p5.md,manuales/manual-2/unidades/u08/10-tema-8-1.md,90,Reflexión total interna en fibra óptica: corte longitudinal de un cable de fibra mostrando núcleo central con n₁ alto y 
M2-u08-05,2,2,u08,Óptica,ilustracion,1,desarrollo de subtema,121,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-05.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u08/10-tema-8-2.md,63,Tres viñetas: 1) ESPEJO PLANO — figura humana frente a espejo vertical y su imagen virtual del mismo tamaño detrás (líne
M2-u08-06,2,2,u08,Óptica,infografia,1,desarrollo de subtema,123,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-06.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-06__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u08/10-tema-8-2.md,100,Cuatro aplicaciones reales de espejos esféricos lado a lado: 1) ESPEJO RETROVISOR de coche con la leyenda 'objects in mi
M2-u08-07,2,2,u08,Óptica,ilustracion,1,desarrollo de subtema,126,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-07.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-07__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u08/10-tema-8-3.md,51,Diagrama de trazado de rayos: 1) LENTE CONVERGENTE biconvexa vertical con eje horizontal. Focos F1 (izq) y F2 (der). Obj
M2-u08-08,2,2,u08,Óptica,infografia,1,desarrollo de subtema,128,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-08.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-08__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u08/10-tema-8-3.md,84,Cinco aplicaciones reales de lentes con esquema óptico al lado de cada una: 1) LUPA — lente convergente con objeto entre
M2-u08-09,2,2,u08,Óptica,ilustracion,1,desarrollo de subtema,131,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-09.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-09__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u08/10-tema-8-4.md,52,Experimento de Young de doble rendija: a la izquierda una fuente de luz láser monocromática; al centro una barrera verti
M2-u08-10,2,2,u08,Óptica,ilustracion,0.5,desarrollo de subtema,133,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-10.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-10__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-2/unidades/u08/10-tema-8-4.md,74,Esquema del efecto fotoeléctrico: izquierda haz de luz monocromática incidiendo sobre una placa metálica horizontal; ele
M2-u08-11,2,2,u08,Óptica,infografia,1,desarrollo de subtema,134,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u08/M2-u08-11.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u08/M2-u08-11__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u08/10-tema-8-4.md,84,"Espectro electromagnético en banda horizontal: izquierda RADIO (λ km, f kHz, baja energía), seguido de MICROONDAS (λ cm,"
M2-u09-01,2,2,u09,Física Contemporánea,ilustracion,1,portadilla,175,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-01.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-01__ilustracion__portadilla__pp1.md,manuales/manual-2/unidades/u09/00-portadilla.md,13,Ilustración hero de cuatro elementos: 1) Modelo atómico de Bohr con núcleo y electrones en órbitas circulares y emisión 
M2-u09-02,2,2,u09,Física Contemporánea,mapa-mental,1,mapa mental de unidad,176,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-02.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-2/unidades/u09/01-mapa-mental.md,9,"Mapa mental con nodo central FÍSICA CONTEMPORÁNEA y tres ramas: 1) ESTRUCTURA ATÓMICA — sub-ramas: Dalton (esfera), Thom"
M2-u09-03,2,2,u09,Física Contemporánea,linea-tiempo,1,desarrollo de subtema,178,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-03.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-03__linea-tiempo__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-1.md,42,"Línea horizontal con cinco hitos atómicos: 1808 DALTON (esfera indivisible), 1897 THOMSON (pudín de pasas con electrones"
M2-u09-04,2,2,u09,Física Contemporánea,ilustracion,0.5,desarrollo de subtema,179,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-04.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-04__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-2/unidades/u09/10-tema-9-1.md,60,"Experimento de Rutherford: a la izquierda fuente radiactiva emitiendo partículas alfa, en el centro lámina muy delgada d"
M2-u09-05,2,2,u09,Física Contemporánea,infografia,1,desarrollo de subtema,180,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-05.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-05__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-1.md,74,"Niveles de energía del átomo de hidrógeno según Bohr: cinco niveles concéntricos n=1 (más interno, -13.6 eV), n=2 (-3.4 "
M2-u09-06,2,2,u09,Física Contemporánea,ilustracion,1,desarrollo de subtema,185,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-06.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-06__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-2.md,57,Tres tipos de radiación nuclear ilustrados como flechas saliendo de un núcleo amarillo: 1) ALFA — partícula α (núcleo de
M2-u09-07,2,2,u09,Física Contemporánea,ilustracion,0.5,desarrollo de subtema,187,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-07.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-07__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-2/unidades/u09/10-tema-9-2.md,110,Reacción de fisión nuclear en cadena: a la izquierda un neutrón lento (esfera azul) golpea un núcleo de U-235 (esfera gr
M2-u09-08,2,2,u09,Física Contemporánea,ilustracion,0.5,desarrollo de subtema,188,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-08.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-08__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-2/unidades/u09/10-tema-9-2.md,122,Reacción de fusión D+T → He: a la izquierda dos núcleos pequeños (deuterio con 1P+1N y tritio con 1P+2N) acercándose a g
M2-u09-09,2,2,u09,Física Contemporánea,grafica,1,desarrollo de subtema,189,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-09.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-09__grafica__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-2.md,135,Gráfica de energía de enlace por nucleón vs número másico A: eje X horizontal de A=1 a A=240; eje Y vertical de 0 a 9 Me
M2-u09-10,2,2,u09,Física Contemporánea,infografia,1,desarrollo de subtema,194,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-10.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-10__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-3.md,95,"Cinco fuentes renovables en columnas paralelas con esquema visual y datos: 1) SOLAR FOTOVOLTAICA — Sol, celda con efecto"
M2-u09-11,2,2,u09,Física Contemporánea,cuadro-comparativo,1,desarrollo de subtema,195,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-11.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-11__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-3.md,97,"Cuadro comparativo de 6 tecnologías energéticas con columnas: capacidad instalada México 2024 (GW), LCOE (USD/MWh), CO₂ "
M2-u09-12,2,2,u09,Física Contemporánea,diagrama-flujo,1,desarrollo de subtema,195,dist/manual-2-sem-2.pdf,assets/visuales/manual-2/u09/M2-u09-12.jpg,sí,assets/prompts-visuales/manual-2/sem-2/u09/M2-u09-12__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-2/unidades/u09/10-tema-9-3.md,109,"Microrred solar-hidrógeno-batería: panel solar 400W con flecha hacia controlador MPPT (95%), de ahí a banco de baterías "
M3-sem1-01,3,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,1,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-01.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-01__ilustracion__contenido-del-manual__pp1.md,manuales/manual-3/semestre-1/00-portada.md,18,Ilustración hero de portada para el Semestre 1 del Manual 3: Inteligencia Artificial Básica. Composición editorial verti
M3-sem1-02,3,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,2,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-02.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-02__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/00-portada.md,26,"Pieza de créditos editoriales: logo Albatros centrado en azul Albatros sobre fondo blanco, debajo el texto 'Grupo Cultur"
M3-sem1-03,3,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,3,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-03.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-03__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/01-carta-estudiante.md,39,"Ilustración cálida de un estudiante mexicano de bachillerato sentado en su escritorio con el manual abierto, lápiz en ma"
M3-sem1-04,3,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,6,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-04.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-04__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/02-carta-docente.md,56,Cuadro comparativo de 3 columnas: 'Enfoque tradicional' vs 'Enfoque Albatros' vs 'Beneficio esperado'. Filas: rol del do
M3-sem1-05,3,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,7,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-05.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-05__infografia__contenido-del-manual__pp1.md,manuales/manual-3/semestre-1/03-mapa-contenidos.md,18,"Infografía vertical tipo mapa visual del semestre 1 del manual Inteligencia Artificial Básica: en la parte superior, el "
M3-sem1-06,3,1,sem1,Front/Back matter — Semestre 1,linea-tiempo,1,contenido del manual,10,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-06.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-3/semestre-1/04-hilo-conductor.md,31,"Línea de tiempo horizontal del semestre 1: en el extremo izquierdo, el problema inicial del case study 'Mi tutor IA pers"
M3-sem1-07,3,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,1,contenido del manual,12,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-07.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-3/semestre-1/05-competencias.md,39,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
M3-sem1-08,3,1,sem1,Front/Back matter — Semestre 1,grafica,0.5,contenido del manual,15,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-08.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M3-sem1-09,3,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,296,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-09.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-3/semestre-1/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M3-sem1-10,3,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,300,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-10.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-10__infografia__contenido-del-manual__pp1.md,manuales/manual-3/semestre-1/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 5 unida"
M3-sem1-11,3,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,303,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-11.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M3-sem1-12,3,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,305,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-12.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/93-bibliografia-semestre.md,47,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M3-sem1-13,3,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,306,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/sem1/M3-sem1-13.jpg,sí,assets/prompts-visuales/manual-3/sem-1/sem1/M3-sem1-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-1/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
M3-sem2-01,3,2,sem2,Front/Back matter — Semestre 2,ilustracion,1,contenido del manual,1,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-01.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-01__ilustracion__contenido-del-manual__pp1.md,manuales/manual-3/semestre-2/00-portada.md,18,Ilustración hero de portada para el Semestre 2 del Manual 3: Inteligencia Artificial Básica. Composición editorial verti
M3-sem2-02,3,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,2,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-02.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-02__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/00-portada.md,26,"Pieza de créditos editoriales: logo Albatros centrado en azul Albatros sobre fondo blanco, debajo el texto 'Grupo Cultur"
M3-sem2-03,3,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,3,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-03.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-03__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/01-carta-estudiante.md,39,"Ilustración cálida de un estudiante mexicano de bachillerato sentado en su escritorio con el manual abierto, lápiz en ma"
M3-sem2-04,3,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,6,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-04.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-04__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/02-carta-docente.md,56,Cuadro comparativo de 3 columnas: 'Enfoque tradicional' vs 'Enfoque Albatros' vs 'Beneficio esperado'. Filas: rol del do
M3-sem2-05,3,2,sem2,Front/Back matter — Semestre 2,infografia,1,contenido del manual,7,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-05.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-05__infografia__contenido-del-manual__pp1.md,manuales/manual-3/semestre-2/03-mapa-contenidos.md,17,"Infografía vertical tipo mapa visual del semestre 2 del manual Inteligencia Artificial Básica: en la parte superior, el "
M3-sem2-06,3,2,sem2,Front/Back matter — Semestre 2,linea-tiempo,1,contenido del manual,10,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-06.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-3/semestre-2/04-hilo-conductor.md,30,"Línea de tiempo horizontal del semestre 2: en el extremo izquierdo, el problema inicial del case study 'Mi tutor IA pers"
M3-sem2-07,3,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,1,contenido del manual,12,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-07.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-3/semestre-2/05-competencias.md,37,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
M3-sem2-08,3,2,sem2,Front/Back matter — Semestre 2,grafica,0.5,contenido del manual,15,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-08.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M3-sem2-09,3,2,sem2,Front/Back matter — Semestre 2,ilustracion,1,contenido del manual,245,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-09.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-3/semestre-2/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M3-sem2-10,3,2,sem2,Front/Back matter — Semestre 2,infografia,1,contenido del manual,249,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-10.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-10__infografia__contenido-del-manual__pp1.md,manuales/manual-3/semestre-2/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 4 unida"
M3-sem2-11,3,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,252,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-11.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M3-sem2-12,3,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,254,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-12.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/93-bibliografia-semestre.md,47,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M3-sem2-13,3,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,255,dist/manual-3-sem-2.pdf,assets/visuales/manual-3/sem2/M3-sem2-13.jpg,sí,assets/prompts-visuales/manual-3/sem-2/sem2/M3-sem2-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-3/semestre-2/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
M3-u01-01,3,1,u01,Fundamentos e Historia de la IA,ilustracion,1,portadilla,16,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/u01/M3-u01-01.jpg,sí,assets/prompts-visuales/manual-3/sem-1/u01/M3-u01-01__ilustracion__portadilla__pp1.md,manuales/manual-3/unidades/u01/00-portadilla.md,13,Ilustración hero de cuatro elementos: 1) Alan Turing en 1950 frente a una hoja con la pregunta '¿pueden las máquinas pen
M3-u01-02,3,1,u01,Fundamentos e Historia de la IA,mapa-mental,1,mapa mental de unidad,17,dist/manual-3-sem-1.pdf,assets/visuales/manual-3/u01/M3-u01-02.jpg,sí,assets/prompts-visuales/manual-3/sem-1/u01/M3-u01-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-3/unidades/u01/01-mapa-mental.md,9,"Mapa mental con nodo central FUNDAMENTOS DE IA y seis ramas: 1) DEFINICIÓN — IA simbólica vs estadística vs generativa, "
